iStep Time x y z Wx Wy Wz
      1388  3.47000E+01  1.57788E+00  1.68991E+00  1.60000E+00  3.61628E-01  3.17770E-01  0.00000E+00
      1389  3.47250E+01  1.58741E+00  1.69508E+00  1.60000E+00  4.23247E-01  2.29381E-01  0.00000E+00
      1390  3.47500E+01  1.59786E+00  1.69799E+00  1.60000E+00  4.63659E-01  1.29494E-01  0.00000E+00
      1391  3.47750E+01  1.60869E+00  1.69852E+00  1.60000E+00  4.80812E-01  2.31130E-02  0.00000E+00
      1392  3.48000E+01  1.61936E+00  1.69661E+00  1.60000E+00  4.73844E-01 -8.44157E-02  0.00000E+00
      1393  3.48250E+01  1.62935E+00  1.69239E+00  1.60000E+00  4.43141E-01 -1.87689E-01  0.00000E+00
      1394  3.48500E+01  1.63814E+00  1.68604E+00  1.60000E+00  3.90248E-01 -2.81538E-01  0.00000E+00
      1395  3.48750E+01  1.64530E+00  1.67790E+00  1.60000E+00  3.17818E-01 -3.61277E-01  0.00000E+00
      1396  3.49000E+01  1.65047E+00  1.66838E+00  1.60000E+00  2.29478E-01 -4.22919E-01  0.00000E+00
      1397  3.49250E+01  1.65339E+00  1.65794E+00  1.60000E+00  1.29651E-01 -4.63372E-01  0.00000E+00
      1398  3.49500E+01  1.65391E+00  1.64711E+00  1.60000E+00  2.33349E-02 -4.80608E-01  0.00000E+00
      1399  3.49750E+01  1.65202E+00  1.63644E+00  1.60000E+00 -8.41425E-02 -4.73754E-01  0.00000E+00
      1400  3.50000E+01  1.64780E+00  1.62646E+00  1.60000E+00 -1.87392E-01 -4.43170E-01  0.00000E+00
      1401  3.50250E+01  1.64146E+00  1.61766E+00  1.60000E+00 -2.81242E-01 -3.90392E-01  0.00000E+00
      1402  3.50500E+01  1.63333E+00  1.61050E+00  1.60000E+00 -3.61005E-01 -3.18059E-01  0.00000E+00
      1403  3.50750E+01  1.62381E+00  1.60532E+00  1.60000E+00 -4.22696E-01 -2.29795E-01  0.00000E+00
      1404  3.51000E+01  1.61337E+00  1.60239E+00  1.60000E+00 -4.63224E-01 -1.30017E-01  0.00000E+00
      1405  3.51250E+01  1.60254E+00  1.60185E+00  1.60000E+00 -4.80543E-01 -2.37151E-02  0.00000E+00
      1406  3.51500E+01  1.59187E+00  1.60374E+00  1.60000E+00 -4.73754E-01  8.37836E-02  0.00000E+00
      1407  3.51750E+01  1.58189E+00  1.60796E+00  1.60000E+00 -4.43190E-01  1.87073E-01  0.00000E+00
      1408  3.52000E+01  1.57309E+00  1.61429E+00  1.60000E+00 -3.90419E-01  2.80963E-01  0.00000E+00
      1409  3.52250E+01  1.56592E+00  1.62241E+00  1.60000E+00 -3.18094E-01  3.60758E-01  0.00000E+00
      1410  3.52500E+01  1.56075E+00  1.63193E+00  1.60000E+00 -2.29846E-01  4.22476E-01  0.00000E+00
      1411  3.52750E+01  1.55781E+00  1.64236E+00  1.60000E+00 -1.30100E-01  4.63024E-01  0.00000E+00
      1412  3.53000E+01  1.55728E+00  1.65319E+00  1.60000E+00 -2.38437E-02  4.80368E-01  0.00000E+00
      1413  3.53250E+01  1.55916E+00  1.66386E+00  1.60000E+00  8.36008E-02  4.73631E-01  0.00000E+00
      1414  3.53500E+01  1.56337E+00  1.67384E+00  1.60000E+00  1.86848E-01  4.43168E-01  0.00000E+00
      1415  3.53750E+01  1.56970E+00  1.68264E+00  1.60000E+00  2.80731E-01  3.90505E-01  0.00000E+00
      1416  3.54000E+01  1.57782E+00  1.68981E+00  1.60000E+00  3.60558E-01  3.18276E-01  0.00000E+00
      1417  3.54250E+01  1.58733E+00  1.69499E+00  1.60000E+00  4.22326E-01  2.30096E-01  0.00000E+00
      1418  3.54500E+01  1.59776E+00  1.69793E+00  1.60000E+00  4.62926E-01  1.30377E-01  0.00000E+00
      1419  3.54750E+01  1.60858E+00  1.69848E+00  1.60000E+00  4.80293E-01  2.41185E-02  0.00000E+00
      1420  3.55000E+01  1.61925E+00  1.69660E+00  1.60000E+00  4.73554E-01 -8.33383E-02  0.00000E+00
      1421  3.55250E+01  1.62924E+00  1.69239E+00  1.60000E+00  4.43086E-01 -1.86592E-01  0.00000E+00
      1422  3.55500E+01  1.63803E+00  1.68607E+00  1.60000E+00  3.90422E-01 -2.80472E-01  0.00000E+00
      1423  3.55750E+01  1.64520E+00  1.67796E+00  1.60000E+00  3.18203E-01 -3.60289E-01  0.00000E+00
      1424  3.56000E+01  1.65039E+00  1.66845E+00  1.60000E+00  2.30050E-01 -4.22051E-01  0.00000E+00
      1425  3.56250E+01  1.65333E+00  1.65802E+00  1.60000E+00  1.30375E-01 -4.62659E-01  0.00000E+00
      1426  3.56500E+01  1.65387E+00  1.64720E+00  1.60000E+00  2.41736E-02 -4.80075E-01  0.00000E+00
      1427  3.56750E+01  1.65199E+00  1.63654E+00  1.60000E+00 -8.32302E-02 -4.73417E-01  0.00000E+00
      1428  3.57000E+01  1.64779E+00  1.62656E+00  1.60000E+00 -1.86450E-01 -4.43037E-01  0.00000E+00
      1429  3.57250E+01  1.64148E+00  1.61776E+00  1.60000E+00 -2.80313E-01 -3.90460E-01  0.00000E+00
      1430  3.57500E+01  1.63336E+00  1.61058E+00  1.60000E+00 -3.60129E-01 -3.18317E-01  0.00000E+00
      1431  3.57750E+01  1.62386E+00  1.60540E+00  1.60000E+00 -4.21908E-01 -2.30224E-01  0.00000E+00
      1432  3.58000E+01  1.61343E+00  1.60245E+00  1.60000E+00 -4.62554E-01 -1.30591E-01  0.00000E+00
      1433  3.58250E+01  1.60262E+00  1.60190E+00  1.60000E+00 -4.80014E-01 -2.44033E-02  0.00000E+00
      1434  3.58500E+01  1.59195E+00  1.60378E+00  1.60000E+00 -4.73380E-01  8.30142E-02  0.00000E+00
      1435  3.58750E+01  1.58197E+00  1.60797E+00  1.60000E+00 -4.42981E-01  1.86258E-01  0.00000E+00
      1436  3.59000E+01  1.57317E+00  1.61428E+00  1.60000E+00 -3.90376E-01  2.80138E-01  0.00000E+00
      1437  3.59250E+01  1.56600E+00  1.62240E+00  1.60000E+00 -3.18211E-01  3.59958E-01  0.00000E+00
      1438  3.59500E+01  1.56082E+00  1.63190E+00  1.60000E+00 -2.30112E-01  4.21731E-01  0.00000E+00
      1439  3.59750E+01  1.55788E+00  1.64232E+00  1.60000E+00 -1.30498E-01  4.62363E-01  0.00000E+00
      1440  3.60000E+01  1.55733E+00  1.65313E+00  1.60000E+00 -2.43533E-02  4.79813E-01  0.00000E+00
      1441  3.60250E+01  1.55920E+00  1.66379E+00  1.60000E+00  8.30026E-02  4.73200E-01  0.00000E+00
      1442  3.60500E+01  1.56339E+00  1.67377E+00  1.60000E+00  1.86186E-01  4.42873E-01  0.00000E+00
      1443  3.60750E+01  1.56970E+00  1.68257E+00  1.60000E+00  2.80033E-01  3.90353E-01  0.00000E+00
      1444  3.61000E+01  1.57781E+00  1.68974E+00  1.60000E+00  3.59852E-01  3.18268E-01  0.00000E+00
      1445  3.61250E+01  1.58731E+00  1.69493E+00  1.60000E+00  4.21640E-01  2.30227E-01  0.00000E+00
      1446  3.61500E+01  1.59773E+00  1.69787E+00  1.60000E+00  4.62287E-01  1.30636E-01  0.00000E+00
      1447  3.61750E+01  1.60854E+00  1.69843E+00  1.60000E+00  4.79722E-01  2.44904E-02  0.00000E+00
      1448  3.62000E+01  1.61920E+00  1.69656E+00  1.60000E+00  4.73070E-01 -8.28714E-02  0.00000E+00
      1449  3.62250E+01  1.62918E+00  1.69237E+00  1.60000E+00  4.42702E-01 -1.86051E-01  0.00000E+00
      1450  3.62500E+01  1.63797E+00  1.68606E+00  1.60000E+00  3.90150E-01 -2.79879E-01  0.00000E+00
      1451  3.62750E+01  1.64514E+00  1.67795E+00  1.60000E+00  3.18051E-01 -3.59666E-01  0.00000E+00
      1452  3.63000E+01  1.65032E+00  1.66845E+00  1.60000E+00  2.30019E-01 -4.21421E-01  0.00000E+00
      1453  3.63250E+01  1.65326E+00  1.65804E+00  1.60000E+00  1.30464E-01 -4.62045E-01  0.00000E+00
      1454  3.63500E+01  1.65381E+00  1.64724E+00  1.60000E+00  2.43755E-02 -4.79496E-01  0.00000E+00
      1455  3.63750E+01  1.65195E+00  1.63658E+00  1.60000E+00 -8.29245E-02 -4.72893E-01  0.00000E+00
      1456  3.64000E+01  1.64775E+00  1.62660E+00  1.60000E+00 -1.86053E-01 -4.42585E-01  0.00000E+00
      1457  3.64250E+01  1.64145E+00  1.61781E+00  1.60000E+00 -2.79841E-01 -3.90094E-01  0.00000E+00
      1458  3.64500E+01  1.63334E+00  1.61064E+00  1.60000E+00 -3.59600E-01 -3.18049E-01  0.00000E+00
      1459  3.64750E+01  1.62384E+00  1.60546E+00  1.60000E+00 -4.21341E-01 -2.30060E-01  0.00000E+00
      1460  3.65000E+01  1.61343E+00  1.60252E+00  1.60000E+00 -4.61968E-01 -1.30534E-01  0.00000E+00
      1461  3.65250E+01  1.60263E+00  1.60197E+00  1.60000E+00 -4.79428E-01 -2.44541E-02  0.00000E+00
      1462  3.65500E+01  1.59197E+00  1.60383E+00  1.60000E+00 -4.72814E-01  8.28580E-02  0.00000E+00
      1463  3.65750E+01  1.58200E+00  1.60803E+00  1.60000E+00 -4.42450E-01  1.86002E-01  0.00000E+00
      1464  3.66000E+01  1.57321E+00  1.61433E+00  1.60000E+00 -3.89897E-01  2.79791E-01  0.00000E+00
      1465  3.66250E+01  1.56605E+00  1.62243E+00  1.60000E+00 -3.17802E-01  3.59530E-01  0.00000E+00
      1466  3.66500E+01  1.56087E+00  1.63193E+00  1.60000E+00 -2.29788E-01  4.21233E-01  0.00000E+00
      1467  3.66750E+01  1.55793E+00  1.64234E+00  1.60000E+00 -1.30271E-01  4.61813E-01  0.00000E+00
      1468  3.67000E+01  1.55739E+00  1.65314E+00  1.60000E+00 -2.42325E-02  4.79229E-01  0.00000E+00
      1469  3.67250E+01  1.55926E+00  1.66379E+00  1.60000E+00  8.30126E-02  4.72598E-01  0.00000E+00
      1470  3.67500E+01  1.56345E+00  1.67376E+00  1.60000E+00  1.86083E-01  4.42274E-01  0.00000E+00
      1471  3.67750E+01  1.56976E+00  1.68255E+00  1.60000E+00  2.79818E-01  3.89777E-01  0.00000E+00
      1472  3.68000E+01  1.57786E+00  1.68971E+00  1.60000E+00  3.59528E-01  3.17737E-01  0.00000E+00
      1473  3.68250E+01  1.58736E+00  1.69489E+00  1.60000E+00  4.21216E-01  2.29760E-01  0.00000E+00
      1474  3.68500E+01  1.59777E+00  1.69782E+00  1.60000E+00  4.61775E-01  1.30251E-01  0.00000E+00
      1475  3.68750E+01  1.60857E+00  1.69837E+00  1.60000E+00  4.79137E-01  2.42032E-02  0.00000E+00
      1476  3.69000E+01  1.61921E+00  1.69650E+00  1.60000E+00  4.72429E-01 -8.30462E-02  0.00000E+00
      1477  3.69250E+01  1.62918E+00  1.69230E+00  1.60000E+00  4.42028E-01 -1.86102E-01  0.00000E+00
      1478  3.69500E+01  1.63796E+00  1.68599E+00  1.60000E+00  3.89466E-01 -2.79799E-01  0.00000E+00
      1479  3.69750E+01  1.64511E+00  1.67789E+00  1.60000E+00  3.17383E-01 -3.59452E-01  0.00000E+00
      1480  3.70000E+01  1.65028E+00  1.66840E+00  1.60000E+00  2.29394E-01 -4.21074E-01  0.00000E+00
      1481  3.70250E+01  1.65321E+00  1.65799E+00  1.60000E+00  1.29906E-01 -4.61575E-01  0.00000E+00
      1482  3.70500E+01  1.65375E+00  1.64720E+00  1.60000E+00  2.39098E-02 -4.78915E-01  0.00000E+00
      1483  3.70750E+01  1.65187E+00  1.63655E+00  1.60000E+00 -8.32747E-02 -4.72217E-01  0.00000E+00
      1484  3.71000E+01  1.64767E+00  1.62659E+00  1.60000E+00 -1.86268E-01 -4.41838E-01  0.00000E+00
      1485  3.71250E+01  1.64136E+00  1.61782E+00  1.60000E+00 -2.79905E-01 -3.89304E-01  0.00000E+00
      1486  3.71500E+01  1.63326E+00  1.61067E+00  1.60000E+00 -3.59502E-01 -3.17246E-01  0.00000E+00
      1487  3.71750E+01  1.62377E+00  1.60550E+00  1.60000E+00 -4.21078E-01 -2.29277E-01  0.00000E+00
      1488  3.72000E+01  1.61336E+00  1.60257E+00  1.60000E+00 -4.61541E-01 -1.29806E-01  0.00000E+00
      1489  3.72250E+01  1.60257E+00  1.60203E+00  1.60000E+00 -4.78848E-01 -2.38136E-02  0.00000E+00
      1490  3.72500E+01  1.59193E+00  1.60391E+00  1.60000E+00 -4.72096E-01  8.33777E-02  0.00000E+00
      1491  3.72750E+01  1.58197E+00  1.60811E+00  1.60000E+00 -4.41623E-01  1.86372E-01  0.00000E+00
      1492  3.73000E+01  1.57320E+00  1.61443E+00  1.60000E+00 -3.88995E-01  2.79989E-01  0.00000E+00
      1493  3.73250E+01  1.56606E+00  1.62253E+00  1.60000E+00 -3.16862E-01  3.59539E-01  0.00000E+00
      1494  3.73500E+01  1.56090E+00  1.63203E+00  1.60000E+00 -2.28848E-01  4.21046E-01  0.00000E+00
      1495  3.73750E+01  1.55798E+00  1.64243E+00  1.60000E+00 -1.29370E-01  4.61428E-01  0.00000E+00
      1496  3.74000E+01  1.55745E+00  1.65322E+00  1.60000E+00 -2.34119E-02  4.78653E-01  0.00000E+00
      1497  3.74250E+01  1.55934E+00  1.66386E+00  1.60000E+00  8.37101E-02  4.71849E-01  0.00000E+00
      1498  3.74500E+01  1.56355E+00  1.67381E+00  1.60000E+00  1.86619E-01  4.41377E-01  0.00000E+00
      1499  3.74750E+01  1.56986E+00  1.68257E+00  1.60000E+00  2.80163E-01  3.88770E-01  0.00000E+00
      1500  3.75000E+01  1.57797E+00  1.68971E+00  1.60000E+00  3.59659E-01  3.16659E-01  0.00000E+00
      1501  3.75250E+01  1.58747E+00  1.69487E+00  1.60000E+00  4.21119E-01  2.28658E-01  0.00000E+00
      1502  3.75500E+01  1.59787E+00  1.69778E+00  1.60000E+00  4.61442E-01  1.29173E-01  0.00000E+00
      1503  3.75750E+01  1.60866E+00  1.69830E+00  1.60000E+00  4.78573E-01  2.32004E-02  0.00000E+00
      1504  3.76000E+01  1.61929E+00  1.69641E+00  1.60000E+00  4.71650E-01 -8.39218E-02  0.00000E+00
      1505  3.76250E+01  1.62924E+00  1.69220E+00  1.60000E+00  4.41063E-01 -1.86805E-01  0.00000E+00
      1506  3.76500E+01  1.63800E+00  1.68588E+00  1.60000E+00  3.88354E-01 -2.80291E-01  0.00000E+00
      1507  3.76750E+01  1.64512E+00  1.67777E+00  1.60000E+00  3.16169E-01 -3.59701E-01  0.00000E+00
      1508  3.77000E+01  1.65027E+00  1.66827E+00  1.60000E+00  2.28131E-01 -4.21059E-01  0.00000E+00
      1509  3.77250E+01  1.65317E+00  1.65787E+00  1.60000E+00  1.28652E-01 -4.61286E-01  0.00000E+00
      1510  3.77500E+01  1.65368E+00  1.64709E+00  1.60000E+00  2.27241E-02 -4.78355E-01  0.00000E+00
      1511  3.77750E+01  1.65178E+00  1.63646E+00  1.60000E+00 -8.43313E-02 -4.71402E-01  0.00000E+00
      1512  3.78000E+01  1.64756E+00  1.62652E+00  1.60000E+00 -1.87140E-01 -4.40798E-01  0.00000E+00
      1513  3.78250E+01  1.64123E+00  1.61777E+00  1.60000E+00 -2.80545E-01 -3.88081E-01  0.00000E+00
      1514  3.78500E+01  1.63312E+00  1.61065E+00  1.60000E+00 -3.59873E-01 -3.15892E-01  0.00000E+00
      1515  3.78750E+01  1.62362E+00  1.60551E+00  1.60000E+00 -4.21151E-01 -2.27853E-01  0.00000E+00
      1516  3.79000E+01  1.61322E+00  1.60261E+00  1.60000E+00 -4.61304E-01 -1.28376E-01  0.00000E+00
      1517  3.79250E+01  1.60244E+00  1.60211E+00  1.60000E+00 -4.78301E-01 -2.24466E-02  0.00000E+00
      1518  3.79500E+01  1.59181E+00  1.60402E+00  1.60000E+00 -4.71255E-01  8.46138E-02  0.00000E+00
      1519  3.79750E+01  1.58188E+00  1.60824E+00  1.60000E+00 -4.40520E-01  1.87413E-01  0.00000E+00
      1520  3.80000E+01  1.57314E+00  1.61457E+00  1.60000E+00 -3.87674E-01  2.80779E-01  0.00000E+00
      1521  3.80250E+01  1.56602E+00  1.62269E+00  1.60000E+00 -3.15377E-01  3.60032E-01  0.00000E+00
      1522  3.80500E+01  1.56090E+00  1.63219E+00  1.60000E+00 -2.27267E-01  4.21207E-01  0.00000E+00
      1523  3.80750E+01  1.55802E+00  1.64259E+00  1.60000E+00 -1.27766E-01  4.61239E-01  0.00000E+00
      1524  3.81000E+01  1.55752E+00  1.65337E+00  1.60000E+00 -2.18638E-02  4.78113E-01  0.00000E+00
      1525  3.81250E+01  1.55944E+00  1.66399E+00  1.60000E+00  8.51258E-02  4.70973E-01  0.00000E+00
      1526  3.81500E+01  1.56368E+00  1.67392E+00  1.60000E+00  1.87831E-01  4.40200E-01  0.00000E+00
      1527  3.81750E+01  1.57002E+00  1.68265E+00  1.60000E+00  2.81106E-01  3.87337E-01  0.00000E+00
      1528  3.82000E+01  1.57814E+00  1.68976E+00  1.60000E+00  3.60278E-01  3.15033E-01  0.00000E+00
      1529  3.82250E+01  1.58765E+00  1.69488E+00  1.60000E+00  4.21371E-01  2.26913E-01  0.00000E+00
      1530  3.82500E+01  1.59805E+00  1.69775E+00  1.60000E+00  4.61306E-01  1.27391E-01  0.00000E+00
      1531  3.82750E+01  1.60883E+00  1.69823E+00  1.60000E+00  4.78045E-01  2.14692E-02  0.00000E+00
      1532  3.83000E+01  1.61944E+00  1.69630E+00  1.60000E+00  4.70747E-01 -8.55164E-02  0.00000E+00
      1533  3.83250E+01  1.62936E+00  1.69206E+00  1.60000E+00  4.39818E-01 -1.88182E-01  0.00000E+00
      1534  3.83500E+01  1.63809E+00  1.68571E+00  1.60000E+00  3.86817E-01 -2.81377E-01  0.00000E+00
      1535  3.83750E+01  1.64518E+00  1.67759E+00  1.60000E+00  3.14408E-01 -3.60435E-01  0.00000E+00
      1536  3.84000E+01  1.65028E+00  1.66808E+00  1.60000E+00  2.26228E-01 -4.21393E-01  0.00000E+00
      1537  3.84250E+01  1.65314E+00  1.65768E+00  1.60000E+00  1.26697E-01 -4.61194E-01  0.00000E+00
      1538  3.84500E+01  1.65361E+00  1.64690E+00  1.60000E+00  2.08126E-02 -4.77831E-01  0.00000E+00
      1539  3.84750E+01  1.65167E+00  1.63629E+00  1.60000E+00 -8.61055E-02 -4.70462E-01  0.00000E+00
      1540  3.85000E+01  1.64741E+00  1.62638E+00  1.60000E+00 -1.88686E-01 -4.39477E-01  0.00000E+00
      1541  3.85250E+01  1.64105E+00  1.61767E+00  1.60000E+00 -2.81781E-01 -3.86434E-01  0.00000E+00
      1542  3.85500E+01  1.63292E+00  1.61058E+00  1.60000E+00 -3.60727E-01 -3.13992E-01  0.00000E+00
      1543  3.85750E+01  1.62341E+00  1.60549E+00  1.60000E+00 -4.21571E-01 -2.25789E-01  0.00000E+00
      1544  3.86000E+01  1.61301E+00  1.60264E+00  1.60000E+00 -4.61258E-01 -1.26247E-01  0.00000E+00
      1545  3.86250E+01  1.60223E+00  1.60219E+00  1.60000E+00 -4.77782E-01 -2.03556E-02  0.00000E+00
      1546  3.86500E+01  1.59163E+00  1.60414E+00  1.60000E+00 -4.70277E-01  8.65623E-02  0.00000E+00
      1547  3.86750E+01  1.58172E+00  1.60840E+00  1.60000E+00 -4.39117E-01  1.89118E-01  0.00000E+00
      1548  3.87000E+01  1.57302E+00  1.61477E+00  1.60000E+00 -3.85906E-01  2.82149E-01  0.00000E+00
      1549  3.87250E+01  1.56595E+00  1.62291E+00  1.60000E+00 -3.13327E-01  3.60990E-01  0.00000E+00
      1550  3.87500E+01  1.56087E+00  1.63242E+00  1.60000E+00 -2.25032E-01  4.21697E-01  0.00000E+00
      1551  3.87750E+01  1.55804E+00  1.64282E+00  1.60000E+00 -1.25454E-01  4.61226E-01  0.00000E+00
      1552  3.88000E+01  1.55760E+00  1.65360E+00  1.60000E+00 -1.95861E-02  4.77587E-01  0.00000E+00
      1553  3.88250E+01  1.55957E+00  1.66420E+00  1.60000E+00  8.72543E-02  4.69948E-01  0.00000E+00
      1554  3.88500E+01  1.56385E+00  1.67409E+00  1.60000E+00  1.89699E-01  4.38716E-01  0.00000E+00
      1555  3.88750E+01  1.57022E+00  1.68279E+00  1.60000E+00  2.82615E-01  3.85460E-01  0.00000E+00
      1556  3.89000E+01  1.57837E+00  1.68984E+00  1.60000E+00  3.61345E-01  3.12848E-01  0.00000E+00
      1557  3.89250E+01  1.58789E+00  1.69491E+00  1.60000E+00  4.21935E-01  2.24524E-01  0.00000E+00
      1558  3.89500E+01  1.59830E+00  1.69773E+00  1.60000E+00  4.61327E-01  1.24912E-01  0.00000E+00
      1559  3.89750E+01  1.60907E+00  1.69815E+00  1.60000E+00  4.77509E-01  1.90202E-02  0.00000E+00
      1560  3.90000E+01  1.61966E+00  1.69617E+00  1.60000E+00  4.69670E-01 -8.78106E-02  0.00000E+00
      1561  3.90250E+01  1.62955E+00  1.69188E+00  1.60000E+00  4.38243E-01 -1.90201E-01  0.00000E+00
      1562  3.90500E+01  1.63823E+00  1.68550E+00  1.60000E+00  3.84814E-01 -2.83016E-01  0.00000E+00
      1563  3.90750E+01  1.64527E+00  1.67734E+00  1.60000E+00  3.12069E-01 -3.61603E-01  0.00000E+00
      1564  3.91000E+01  1.65032E+00  1.66782E+00  1.60000E+00  2.23663E-01 -4.22024E-01  0.00000E+00
      1565  3.91250E+01  1.65311E+00  1.65742E+00  1.60000E+00  1.24028E-01 -4.61245E-01  0.00000E+00
      1566  3.91500E+01  1.65352E+00  1.64665E+00  1.60000E+00  1.81699E-02 -4.77288E-01  0.00000E+00
      1567  3.91750E+01  1.65152E+00  1.63606E+00  1.60000E+00 -8.85869E-02 -4.69338E-01  0.00000E+00
      1568  3.92000E+01  1.64722E+00  1.62618E+00  1.60000E+00 -1.90876E-01 -4.37819E-01  0.00000E+00
      1569  3.92250E+01  1.64082E+00  1.61751E+00  1.60000E+00 -2.83564E-01 -3.84316E-01  0.00000E+00
      1570  3.92500E+01  1.63266E+00  1.61049E+00  1.60000E+00 -3.62007E-01 -3.11511E-01  0.00000E+00
      1571  3.92750E+01  1.62313E+00  1.60546E+00  1.60000E+00 -4.22273E-01 -2.23063E-01  0.00000E+00
      1572  3.93000E+01  1.61272E+00  1.60267E+00  1.60000E+00 -4.61337E-01 -1.23407E-01  0.00000E+00
      1573  3.93250E+01  1.60196E+00  1.60228E+00  1.60000E+00 -4.77221E-01 -1.75417E-02  0.00000E+00
      1574  3.93500E+01  1.59137E+00  1.60429E+00  1.60000E+00 -4.69095E-01  8.92082E-02  0.00000E+00
      1575  3.93750E+01  1.58151E+00  1.60861E+00  1.60000E+00 -4.37366E-01  1.91459E-01  0.00000E+00
      1576  3.94000E+01  1.57285E+00  1.61502E+00  1.60000E+00 -3.83664E-01  2.84063E-01  0.00000E+00
      1577  3.94250E+01  1.56584E+00  1.62319E+00  1.60000E+00 -3.10695E-01  3.62376E-01  0.00000E+00
      1578  3.94500E+01  1.56083E+00  1.63272E+00  1.60000E+00 -2.22133E-01  4.22475E-01  0.00000E+00
      1579  3.94750E+01  1.55807E+00  1.64313E+00  1.60000E+00 -1.22429E-01  4.61346E-01  0.00000E+00
      1580  3.95000E+01  1.55769E+00  1.65389E+00  1.60000E+00 -1.65848E-02  4.77032E-01  0.00000E+00
      1581  3.95250E+01  1.55972E+00  1.66447E+00  1.60000E+00  9.00826E-02  4.68735E-01  0.00000E+00
      1582  3.95500E+01  1.56406E+00  1.67433E+00  1.60000E+00  1.92212E-01  4.36894E-01  0.00000E+00
      1583  3.95750E+01  1.57048E+00  1.68297E+00  1.60000E+00  2.84681E-01  3.83109E-01  0.00000E+00
      1584  3.96000E+01  1.57867E+00  1.68997E+00  1.60000E+00  3.62853E-01  3.10075E-01  0.00000E+00
      1585  3.96250E+01  1.58821E+00  1.69496E+00  1.60000E+00  4.22798E-01  2.21459E-01  0.00000E+00
      1586  3.96500E+01  1.59862E+00  1.69771E+00  1.60000E+00  4.61493E-01  1.21705E-01  0.00000E+00
      1587  3.96750E+01  1.60938E+00  1.69807E+00  1.60000E+00  4.76959E-01  1.58292E-02  0.00000E+00
      1588  3.97000E+01  1.61995E+00  1.69602E+00  1.60000E+00  4.68419E-01 -9.08255E-02  0.00000E+00
      1589  3.97250E+01  1.62980E+00  1.69167E+00  1.60000E+00  4.36343E-01 -1.92886E-01  0.00000E+00
      1590  3.97500E+01  1.63842E+00  1.68523E+00  1.60000E+00  3.82348E-01 -2.85232E-01  0.00000E+00
      1591  3.97750E+01  1.64540E+00  1.67703E+00  1.60000E+00  3.09152E-01 -3.63232E-01  0.00000E+00
      1592  3.98000E+01  1.65037E+00  1.66749E+00  1.60000E+00  2.20432E-01 -4.22974E-01  0.00000E+00
      1593  3.98250E+01  1.65310E+00  1.65708E+00  1.60000E+00  1.20641E-01 -4.61459E-01  0.00000E+00
      1594  3.98500E+01  1.65343E+00  1.64632E+00  1.60000E+00  1.47918E-02 -4.76744E-01  0.00000E+00
      1595  3.98750E+01  1.65136E+00  1.63576E+00  1.60000E+00 -9.17870E-02 -4.68050E-01  0.00000E+00
      1596  3.99000E+01  1.64699E+00  1.62592E+00  1.60000E+00 -1.93735E-01 -4.35840E-01  0.00000E+00
      1597  3.99250E+01  1.64054E+00  1.61731E+00  1.60000E+00 -2.85933E-01 -3.81734E-01  0.00000E+00
      1598  3.99500E+01  1.63233E+00  1.61035E+00  1.60000E+00 -3.63762E-01 -3.08447E-01  0.00000E+00
      1599  3.99750E+01  1.62278E+00  1.60539E+00  1.60000E+00 -4.23318E-01 -2.19661E-01  0.00000E+00
      1600  4.00000E+01  1.61236E+00  1.60269E+00  1.60000E+00 -4.61609E-01 -1.19832E-01  0.00000E+00
